"serialNumber","vehicleCode","deviceName","protocolType","troubleCodes","engineStatus","odometer","fuelLevel","batteryVoltage","lastEngineDataAt","dataFreshnessStatus"
"WESTHUB-DEV-0112","WESTHUB-V-0112","Certification GPS-500","GPS","","Moving","44146.4","67","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0113","WESTHUB-V-0113","Certification GPS-500","GPS","","Moving","44161.7","66.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0114","WESTHUB-V-0114","Certification GPS-500","GPS","","Moving","44176.9","66","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0115","WESTHUB-V-0115","Certification GPS-500","GPS","","Moving","44192.2","65.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0116","WESTHUB-V-0116","Certification GPS-500","GPS","","Moving","44207.4","65","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0117","WESTHUB-V-0117","Certification GPS-500","GPS","","Moving","44222.7","64.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0118","WESTHUB-V-0118","Certification GPS-500","GPS","","Moving","44237.9","64","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0119","WESTHUB-V-0119","Certification GPS-500","GPS","","Moving","44253.2","72","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0120","WESTHUB-V-0120","Certification GPS-500","GPS","","Moving","44268.4","71.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0121","WESTHUB-V-0121","Certification GPS-500","GPS","","Moving","44283.7","71","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0122","WESTHUB-V-0122","Certification GPS-500","GPS","","Moving","44298.9","70.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0123","WESTHUB-V-0123","Certification GPS-500","GPS","","Moving","44314.2","70","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0124","WESTHUB-V-0124","Certification GPS-500","GPS","","Moving","44329.4","69.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0125","WESTHUB-V-0125","Certification GPS-500","GPS","","Moving","44344.7","69","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0126","WESTHUB-V-0126","Certification GPS-500","GPS","","Moving","44359.9","68.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0127","WESTHUB-V-0127","Certification GPS-500","GPS","","Moving","44375.2","68","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0128","WESTHUB-V-0128","Certification GPS-500","GPS","","Moving","44390.4","67.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0129","WESTHUB-V-0129","Certification GPS-500","GPS","","Moving","44405.7","67","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0130","WESTHUB-V-0130","Certification GPS-500","GPS","","Moving","44420.9","66.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0131","WESTHUB-V-0131","Certification GPS-500","GPS","","Moving","44436.2","66","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0132","WESTHUB-V-0132","Certification GPS-500","GPS","","Moving","44451.4","65.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0133","WESTHUB-V-0133","Certification GPS-500","GPS","","Moving","44466.7","65","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0134","WESTHUB-V-0134","Certification GPS-500","GPS","","Moving","44481.9","64.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0135","WESTHUB-V-0135","Certification GPS-500","GPS","","Moving","44497.2","64","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0136","WESTHUB-V-0136","Certification GPS-500","GPS","","Moving","44512.4","72","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0137","WESTHUB-V-0137","Certification GPS-500","GPS","","Moving","44527.7","71.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0138","WESTHUB-V-0138","Certification GPS-500","GPS","","Moving","44542.9","71","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0139","WESTHUB-V-0139","Certification GPS-500","GPS","","Moving","44558.2","70.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0140","WESTHUB-V-0140","Certification GPS-500","GPS","","Moving","44573.4","70","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0141","WESTHUB-V-0141","Certification GPS-500","GPS","","Moving","44585.4","69.5","13.8","2026-08-28T07:38:41Z","Stale"
"WESTHUB-DEV-0142","WESTHUB-V-0142","Certification GPS-500","GPS","","Moving","44597.5","69","13.8","2026-08-28T07:38:41Z","Stale"
"WESTHUB-DEV-0143","WESTHUB-V-0143","Certification GPS-500","GPS","","Moving","44609.6","68.5","13.8","2026-08-28T07:38:41Z","Stale"
"WESTHUB-DEV-0144","WESTHUB-V-0144","Certification GPS-500","GPS","","Moving","44621.6","68","13.8","2026-08-28T07:38:41Z","Stale"
"WESTHUB-DEV-0145","WESTHUB-V-0145","Certification GPS-500","GPS","","Moving","44633.7","67.5","13.8","2026-08-28T07:38:41Z","Stale"
"WESTHUB-DEV-0146","WESTHUB-V-0146","Certification GPS-500","GPS","","Moving","44645.7","67","13.8","2026-08-28T07:38:41Z","Stale"
"WESTHUB-DEV-0147","WESTHUB-V-0147","Certification GPS-500","GPS","","Moving","44657.8","66.5","13.8","2026-08-28T07:38:41Z","Stale"
"WESTHUB-DEV-0148","WESTHUB-V-0148","Certification GPS-500","GPS","","Moving","44669.8","66","13.8","2026-08-28T07:38:41Z","Stale"
"WESTHUB-DEV-0149","WESTHUB-V-0149","Certification GPS-500","GPS","","Moving","44681.8","65.5","13.8","2026-08-28T07:38:41Z","Stale"
"WESTHUB-DEV-0150","WESTHUB-V-0150","Certification GPS-500","GPS","","Moving","44693.9","65","13.8","2026-08-28T07:38:41Z","Stale"
"WESTHUB-DEV-0151","WESTHUB-V-0151","Certification GPS-500","GPS","","Moving","44705.9","64.5","13.8","2026-08-28T07:38:41Z","Stale"
"WESTHUB-DEV-0152","WESTHUB-V-0152","Certification GPS-500","GPS","","Moving","44718","64","13.8","2026-08-28T07:38:41Z","Stale"
"WESTHUB-DEV-0153","WESTHUB-V-0153","Certification GPS-500","GPS","","Moving","44730.1","72","13.8","2026-08-28T07:38:41Z","Stale"
"WESTHUB-DEV-0154","WESTHUB-V-0154","Certification GPS-500","GPS","","Moving","44742.1","71.5","13.8","2026-08-28T07:38:41Z","Stale"
"WESTHUB-DEV-0155","WESTHUB-V-0155","Certification GPS-500","GPS","","Moving","44754.2","71","13.8","2026-08-28T07:38:41Z","Stale"
"WESTHUB-DEV-0156","WESTHUB-V-0156","Certification GPS-500","GPS","","Moving","44766.2","70.5","13.8","2026-08-28T07:38:41Z","Stale"
"WESTHUB-DEV-0157","WESTHUB-V-0157","Certification GPS-500","GPS","","Moving","44778.2","70","13.8","2026-08-28T07:38:41Z","Stale"
"WESTHUB-DEV-0158","WESTHUB-V-0158","Certification GPS-500","GPS","","Moving","44790.3","69.5","13.8","2026-08-28T07:38:41Z","Stale"
"WESTHUB-DEV-0159","WESTHUB-V-0159","Certification GPS-500","GPS","","Moving","44802.3","69","13.8","2026-08-28T07:38:41Z","Stale"
"WESTHUB-DEV-0160","WESTHUB-V-0160","Certification GPS-500","GPS","","Moving","44814.4","68.5","13.8","2026-08-28T07:38:41Z","Stale"
"WESTHUB-DEV-0161","WESTHUB-V-0161","Certification GPS-500","GPS","","Moving","44826.4","68","13.8","2026-08-28T07:21:41Z","Stale"
"WESTHUB-DEV-0162","WESTHUB-V-0162","Certification GPS-500","GPS","","Moving","44838.5","67.5","13.8","2026-08-28T07:21:41Z","Stale"
"WESTHUB-DEV-0163","WESTHUB-V-0163","Certification GPS-500","GPS","","Moving","44850.6","67","13.8","2026-08-28T07:21:41Z","Stale"
"WESTHUB-DEV-0164","WESTHUB-V-0164","Certification GPS-500","GPS","","Moving","44862.6","66.5","13.8","2026-08-28T07:21:41Z","Stale"
"WESTHUB-DEV-0165","WESTHUB-V-0165","Certification GPS-500","GPS","","Moving","44874.7","66","13.8","2026-08-28T07:21:41Z","Stale"
"WESTHUB-DEV-0166","WESTHUB-V-0166","Certification GPS-500","GPS","","Moving","44886.7","65.5","13.8","2026-08-28T07:21:41Z","Stale"
"WESTHUB-DEV-0167","WESTHUB-V-0167","Certification GPS-500","GPS","","Moving","44898.8","65","13.8","2026-08-28T07:21:41Z","Stale"
"WESTHUB-DEV-0168","WESTHUB-V-0168","Certification GPS-500","GPS","","Moving","44910.8","64.5","13.8","2026-08-28T07:21:41Z","Stale"
"WESTHUB-DEV-0169","WESTHUB-V-0169","Certification GPS-500","GPS","","Moving","44922.8","64","13.8","2026-08-28T07:21:41Z","Stale"
"WESTHUB-DEV-0170","WESTHUB-V-0170","Certification GPS-500","GPS","","Moving","44934.9","72","13.8","2026-08-28T07:21:41Z","Stale"
"WESTHUB-DEV-0171","WESTHUB-V-0171","Certification GPS-500","GPS","","Moving","44946.9","71.5","13.8","2026-08-28T07:21:41Z","Stale"
"WESTHUB-DEV-0172","WESTHUB-V-0172","Certification GPS-500","GPS","","Moving","44959","71","13.8","2026-08-28T07:21:41Z","Stale"
"WESTHUB-DEV-0173","WESTHUB-V-0173","Certification GPS-500","GPS","","Moving","44971.1","70.5","13.8","2026-08-28T07:21:41Z","Stale"
"WESTHUB-DEV-0174","WESTHUB-V-0174","Certification GPS-500","GPS","","Moving","44983.1","70","13.8","2026-08-28T07:21:41Z","Stale"
"WESTHUB-DEV-0175","WESTHUB-V-0175","Certification GPS-500","GPS","","Moving","44995.2","69.5","13.8","2026-08-28T07:21:41Z","Stale"
"WESTHUB-DEV-0176","WESTHUB-V-0176","Certification GPS-500","GPS","","Moving","45006.8","69","13.8","2026-08-28T07:26:41Z","Stale"
"WESTHUB-DEV-0177","WESTHUB-V-0177","Certification GPS-500","GPS","","Moving","45018.4","68.5","13.8","2026-08-28T07:26:41Z","Stale"
"WESTHUB-DEV-0178","WESTHUB-V-0178","Certification GPS-500","GPS","","Moving","45030.1","68","13.8","2026-08-28T07:26:41Z","Stale"
"WESTHUB-DEV-0179","WESTHUB-V-0179","Certification GPS-500","GPS","","Moving","45041.8","67.5","13.8","2026-08-28T07:26:41Z","Stale"
"WESTHUB-DEV-0180","WESTHUB-V-0180","Certification GPS-500","GPS","","Moving","45053.4","67","13.8","2026-08-28T07:26:41Z","Stale"
"WESTHUB-DEV-0181","WESTHUB-V-0181","Certification GPS-500","GPS","","Moving","45065.1","66.5","13.8","2026-08-28T07:26:41Z","Stale"
"WESTHUB-DEV-0182","WESTHUB-V-0182","Certification GPS-500","GPS","","Moving","45076.7","66","13.8","2026-08-28T07:26:41Z","Stale"
"WESTHUB-DEV-0183","WESTHUB-V-0183","Certification GPS-500","GPS","","Moving","45088.3","65.5","13.8","2026-08-28T07:26:41Z","Stale"
"WESTHUB-DEV-0184","WESTHUB-V-0184","Certification GPS-500","GPS","","Moving","45100","65","13.8","2026-08-28T07:26:41Z","Stale"
"WESTHUB-DEV-0185","WESTHUB-V-0185","Certification GPS-500","GPS","","Moving","45111.7","64.5","13.8","2026-08-28T07:26:41Z","Stale"
"WESTHUB-DEV-0186","WESTHUB-V-0186","Certification GPS-500","GPS","","Moving","45123.7","64","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0187","WESTHUB-V-0187","Certification GPS-500","GPS","","Moving","45135.8","72","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0188","WESTHUB-V-0188","Certification GPS-500","GPS","","Moving","45147.8","71.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0189","WESTHUB-V-0189","Certification GPS-500","GPS","","Moving","45159.8","71","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0190","WESTHUB-V-0190","Certification GPS-500","GPS","","Moving","45171.9","70.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0191","WESTHUB-V-0191","Certification GPS-500","GPS","","Moving","45184.3","70","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0192","WESTHUB-V-0192","Certification GPS-500","GPS","","Moving","45196.8","69.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0193","WESTHUB-V-0193","Certification GPS-500","GPS","","Moving","45209.2","69","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0194","WESTHUB-V-0194","Certification GPS-500","GPS","","Moving","45221.7","68.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0195","WESTHUB-V-0195","Certification GPS-500","GPS","","Moving","45234.2","68","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0196","WESTHUB-V-0196","Certification GPS-500","GPS","","Moving","141963.2","67.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0197","WESTHUB-V-0197","Certification GPS-500","GPS","","Moving","141973.2","67","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0198","WESTHUB-V-0198","Certification GPS-500","GPS","","Moving","141983.2","66.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0199","WESTHUB-V-0199","Certification GPS-500","GPS","J1939 SPN-100-FMI-1","Moving","45285.9","66","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0200","WESTHUB-V-0200","Certification GPS-500","GPS","J1939 SPN-100-FMI-1","Moving","45298","65.5","13.8","2026-08-28T07:43:41Z","Stale"
