"serialNumber","vehicleCode","locationLabel","positionSource","positionAccuracy","deviceFixAt","gatewayReceivedAt","dataFreshnessStatus","routingReadiness"
"WESTHUB-DEV-0024","WESTHUB-V-0024","47.6146, -122.3405","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0025","WESTHUB-V-0025","47.5978, -122.3237","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0026","WESTHUB-V-0026","47.5985, -122.3244","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0027","WESTHUB-V-0027","47.5992, -122.3251","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0028","WESTHUB-V-0028","47.5999, -122.3258","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0029","WESTHUB-V-0029","47.6006, -122.3265","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0030","WESTHUB-V-0030","47.6013, -122.3272","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0031","WESTHUB-V-0031","47.602, -122.3279","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0032","WESTHUB-V-0032","47.6027, -122.3286","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0033","WESTHUB-V-0033","47.6034, -122.3293","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0034","WESTHUB-V-0034","47.6041, -122.33","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0035","WESTHUB-V-0035","47.6048, -122.3307","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0036","WESTHUB-V-0036","47.6055, -122.3314","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0037","WESTHUB-V-0037","47.6062, -122.3321","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0038","WESTHUB-V-0038","47.6069, -122.3328","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0039","WESTHUB-V-0039","47.6076, -122.3335","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0040","WESTHUB-V-0040","47.6083, -122.3342","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0041","WESTHUB-V-0041","47.609, -122.3349","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0042","WESTHUB-V-0042","47.6097, -122.3356","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0043","WESTHUB-V-0043","47.6104, -122.3363","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0044","WESTHUB-V-0044","47.6111, -122.337","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0045","WESTHUB-V-0045","47.6118, -122.3377","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0046","WESTHUB-V-0046","47.6125, -122.3384","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0047","WESTHUB-V-0047","47.6132, -122.3391","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0048","WESTHUB-V-0048","47.6139, -122.3398","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0049","WESTHUB-V-0049","47.6146, -122.3405","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0050","WESTHUB-V-0050","47.5978, -122.3237","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0051","WESTHUB-V-0051","47.5985, -122.3244","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0052","WESTHUB-V-0052","47.5992, -122.3251","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0053","WESTHUB-V-0053","47.5999, -122.3258","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0054","WESTHUB-V-0054","47.6006, -122.3265","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0055","WESTHUB-V-0055","47.6013, -122.3272","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0056","WESTHUB-V-0056","47.602, -122.3279","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0057","WESTHUB-V-0057","47.6027, -122.3286","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0058","WESTHUB-V-0058","47.6034, -122.3293","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0059","WESTHUB-V-0059","47.6041, -122.33","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0060","WESTHUB-V-0060","47.6048, -122.3307","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0061","WESTHUB-V-0061","47.6055, -122.3314","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0062","WESTHUB-V-0062","47.6062, -122.3321","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0063","WESTHUB-V-0063","47.6069, -122.3328","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0064","WESTHUB-V-0064","47.6076, -122.3335","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0065","WESTHUB-V-0065","47.6083, -122.3342","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0066","WESTHUB-V-0066","47.609, -122.3349","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0067","WESTHUB-V-0067","47.6097, -122.3356","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0068","WESTHUB-V-0068","47.6104, -122.3363","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0069","WESTHUB-V-0069","47.6111, -122.337","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0070","WESTHUB-V-0070","47.6118, -122.3377","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0071","WESTHUB-V-0071","47.6125, -122.3384","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0072","WESTHUB-V-0072","47.6132, -122.3391","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0073","WESTHUB-V-0073","47.6139, -122.3398","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0074","WESTHUB-V-0074","47.6146, -122.3405","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0075","WESTHUB-V-0075","47.5978, -122.3237","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0076","WESTHUB-V-0076","47.5985, -122.3244","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0077","WESTHUB-V-0077","47.5992, -122.3251","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0078","WESTHUB-V-0078","47.5999, -122.3258","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0079","WESTHUB-V-0079","47.6006, -122.3265","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0080","WESTHUB-V-0080","47.6013, -122.3272","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0081","WESTHUB-V-0081","47.602, -122.3279","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0082","WESTHUB-V-0082","47.6027, -122.3286","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0083","WESTHUB-V-0083","47.6034, -122.3293","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0084","WESTHUB-V-0084","47.6041, -122.33","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0085","WESTHUB-V-0085","47.6048, -122.3307","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0086","WESTHUB-V-0086","47.6055, -122.3314","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0087","WESTHUB-V-0087","47.6062, -122.3321","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0088","WESTHUB-V-0088","47.6069, -122.3328","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0089","WESTHUB-V-0089","47.6076, -122.3335","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0090","WESTHUB-V-0090","47.6083, -122.3342","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0091","WESTHUB-V-0091","47.609, -122.3349","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0092","WESTHUB-V-0092","47.6097, -122.3356","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0093","WESTHUB-V-0093","47.6104, -122.3363","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0094","WESTHUB-V-0094","47.6111, -122.337","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0095","WESTHUB-V-0095","47.6118, -122.3377","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0096","WESTHUB-V-0096","47.6125, -122.3384","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0097","WESTHUB-V-0097","47.6132, -122.3391","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0098","WESTHUB-V-0098","47.6139, -122.3398","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0099","WESTHUB-V-0099","47.6146, -122.3405","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0100","WESTHUB-V-0100","47.5978, -122.3237","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0101","WESTHUB-V-0101","47.5985, -122.3244","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0102","WESTHUB-V-0102","47.5992, -122.3251","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0103","WESTHUB-V-0103","47.5999, -122.3258","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0104","WESTHUB-V-0104","47.6006, -122.3265","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0105","WESTHUB-V-0105","47.6013, -122.3272","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0106","WESTHUB-V-0106","47.602, -122.3279","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0107","WESTHUB-V-0107","47.6027, -122.3286","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0108","WESTHUB-V-0108","47.6034, -122.3293","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0109","WESTHUB-V-0109","47.6041, -122.33","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0110","WESTHUB-V-0110","47.6048, -122.3307","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0111","WESTHUB-V-0111","47.6055, -122.3314","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0112","WESTHUB-V-0112","47.6062, -122.3321","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0113","WESTHUB-V-0113","47.6069, -122.3328","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0114","WESTHUB-V-0114","47.6076, -122.3335","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0115","WESTHUB-V-0115","47.6083, -122.3342","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0116","WESTHUB-V-0116","47.609, -122.3349","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0117","WESTHUB-V-0117","47.6097, -122.3356","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0118","WESTHUB-V-0118","47.6104, -122.3363","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0119","WESTHUB-V-0119","47.6111, -122.337","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0120","WESTHUB-V-0120","47.6118, -122.3377","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0121","WESTHUB-V-0121","47.6125, -122.3384","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0122","WESTHUB-V-0122","47.6132, -122.3391","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0123","WESTHUB-V-0123","47.6139, -122.3398","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0124","WESTHUB-V-0124","47.6146, -122.3405","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0125","WESTHUB-V-0125","47.5978, -122.3237","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0126","WESTHUB-V-0126","47.5985, -122.3244","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0127","WESTHUB-V-0127","47.5992, -122.3251","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0128","WESTHUB-V-0128","47.5999, -122.3258","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0129","WESTHUB-V-0129","47.6006, -122.3265","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0130","WESTHUB-V-0130","47.6013, -122.3272","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0131","WESTHUB-V-0131","47.602, -122.3279","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0132","WESTHUB-V-0132","47.6027, -122.3286","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0133","WESTHUB-V-0133","47.6034, -122.3293","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0134","WESTHUB-V-0134","47.6041, -122.33","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0135","WESTHUB-V-0135","47.6048, -122.3307","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0136","WESTHUB-V-0136","47.6055, -122.3314","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0137","WESTHUB-V-0137","47.6062, -122.3321","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0138","WESTHUB-V-0138","47.6069, -122.3328","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0139","WESTHUB-V-0139","47.6076, -122.3335","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0140","WESTHUB-V-0140","47.6083, -122.3342","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0141","WESTHUB-V-0141","47.609, -122.3349","Native Eld","8 m","2026-08-28T07:38:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0142","WESTHUB-V-0142","47.6097, -122.3356","Native Eld","8 m","2026-08-28T07:38:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0143","WESTHUB-V-0143","47.6104, -122.3363","Native Eld","8 m","2026-08-28T07:38:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0144","WESTHUB-V-0144","47.6111, -122.337","Native Eld","8 m","2026-08-28T07:38:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0145","WESTHUB-V-0145","47.6118, -122.3377","Native Eld","8 m","2026-08-28T07:38:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0146","WESTHUB-V-0146","47.6125, -122.3384","Native Eld","8 m","2026-08-28T07:38:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0147","WESTHUB-V-0147","47.6132, -122.3391","Native Eld","8 m","2026-08-28T07:38:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0148","WESTHUB-V-0148","47.6139, -122.3398","Native Eld","8 m","2026-08-28T07:38:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0149","WESTHUB-V-0149","47.6146, -122.3405","Native Eld","8 m","2026-08-28T07:38:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0150","WESTHUB-V-0150","47.5978, -122.3237","Native Eld","8 m","2026-08-28T07:38:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0151","WESTHUB-V-0151","47.5985, -122.3244","Native Eld","8 m","2026-08-28T07:38:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0152","WESTHUB-V-0152","47.5992, -122.3251","Native Eld","8 m","2026-08-28T07:38:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0153","WESTHUB-V-0153","47.5999, -122.3258","Native Eld","8 m","2026-08-28T07:38:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0154","WESTHUB-V-0154","47.6006, -122.3265","Native Eld","8 m","2026-08-28T07:38:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0155","WESTHUB-V-0155","47.6013, -122.3272","Native Eld","8 m","2026-08-28T07:38:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0156","WESTHUB-V-0156","47.602, -122.3279","Native Eld","8 m","2026-08-28T07:38:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0157","WESTHUB-V-0157","47.6027, -122.3286","Native Eld","8 m","2026-08-28T07:38:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0158","WESTHUB-V-0158","47.6034, -122.3293","Native Eld","8 m","2026-08-28T07:38:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0159","WESTHUB-V-0159","47.6041, -122.33","Native Eld","8 m","2026-08-28T07:38:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0160","WESTHUB-V-0160","47.6048, -122.3307","Native Eld","8 m","2026-08-28T07:38:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0161","WESTHUB-V-0161","47.6055, -122.3314","Native Eld","8 m","2026-08-28T07:21:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0162","WESTHUB-V-0162","47.6062, -122.3321","Native Eld","8 m","2026-08-28T07:21:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0163","WESTHUB-V-0163","47.6069, -122.3328","Native Eld","8 m","2026-08-28T07:21:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0164","WESTHUB-V-0164","47.6076, -122.3335","Native Eld","8 m","2026-08-28T07:21:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0165","WESTHUB-V-0165","47.6083, -122.3342","Native Eld","8 m","2026-08-28T07:21:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0166","WESTHUB-V-0166","47.609, -122.3349","Native Eld","8 m","2026-08-28T07:21:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0167","WESTHUB-V-0167","47.6097, -122.3356","Native Eld","8 m","2026-08-28T07:21:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0168","WESTHUB-V-0168","47.6104, -122.3363","Native Eld","8 m","2026-08-28T07:21:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0169","WESTHUB-V-0169","47.6111, -122.337","Native Eld","8 m","2026-08-28T07:21:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0170","WESTHUB-V-0170","47.6118, -122.3377","Native Eld","8 m","2026-08-28T07:21:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0171","WESTHUB-V-0171","47.6125, -122.3384","Native Eld","8 m","2026-08-28T07:21:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0172","WESTHUB-V-0172","47.6132, -122.3391","Native Eld","8 m","2026-08-28T07:21:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0173","WESTHUB-V-0173","47.6139, -122.3398","Native Eld","8 m","2026-08-28T07:21:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0174","WESTHUB-V-0174","47.6146, -122.3405","Native Eld","8 m","2026-08-28T07:21:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0175","WESTHUB-V-0175","47.5978, -122.3237","Native Eld","8 m","2026-08-28T07:21:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0176","WESTHUB-V-0176","47.5985, -122.3244","Native Eld","8 m","2026-08-28T07:26:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0177","WESTHUB-V-0177","47.5992, -122.3251","Native Eld","8 m","2026-08-28T07:26:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0178","WESTHUB-V-0178","47.5999, -122.3258","Native Eld","8 m","2026-08-28T07:26:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0179","WESTHUB-V-0179","47.6006, -122.3265","Native Eld","8 m","2026-08-28T07:26:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0180","WESTHUB-V-0180","47.6013, -122.3272","Native Eld","8 m","2026-08-28T07:26:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0181","WESTHUB-V-0181","47.602, -122.3279","Native Eld","8 m","2026-08-28T07:26:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0182","WESTHUB-V-0182","47.6027, -122.3286","Native Eld","8 m","2026-08-28T07:26:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0183","WESTHUB-V-0183","47.6034, -122.3293","Native Eld","8 m","2026-08-28T07:26:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0184","WESTHUB-V-0184","47.6041, -122.33","Native Eld","8 m","2026-08-28T07:26:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0185","WESTHUB-V-0185","47.6048, -122.3307","Native Eld","8 m","2026-08-28T07:26:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0186","WESTHUB-V-0186","47.6055, -122.3314","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0187","WESTHUB-V-0187","47.6062, -122.3321","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0188","WESTHUB-V-0188","47.6069, -122.3328","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0189","WESTHUB-V-0189","47.6076, -122.3335","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0190","WESTHUB-V-0190","47.6083, -122.3342","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0191","WESTHUB-V-0191","48.1062, -121.8321","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0192","WESTHUB-V-0192","48.1062, -121.8321","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0193","WESTHUB-V-0193","48.1062, -121.8321","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0194","WESTHUB-V-0194","48.1062, -121.8321","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0195","WESTHUB-V-0195","48.1062, -121.8321","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0196","WESTHUB-V-0196","47.6125, -122.3384","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
"WESTHUB-DEV-0197","WESTHUB-V-0197","47.6132, -122.3391","Native Eld","8 m","2026-08-28T07:43:41Z","—","Stale","Blocked — position is not current"
