deviceSerial,imei,deviceCategory,deviceModel,provider,firmwareVersion,status,deviceState,branchCode,vehicleCode,driverName,lastSeenAt,revokedAt,createdAt
SEDEPOT-DEV-0158,990000001000598,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.7,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0159,990000001000599,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.8,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0160,990000001000600,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.9,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0161,990000001000601,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.0,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0162,990000001000602,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.1,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0163,990000001000603,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.2,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0164,990000001000604,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.3,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0165,990000001000605,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.4,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0166,990000001000606,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.5,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0167,990000001000607,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.6,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0168,990000001000608,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.7,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0169,990000001000609,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.8,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0170,990000001000610,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.9,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0171,990000001000611,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.0,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0172,990000001000612,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.1,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0173,990000001000613,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.2,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0174,990000001000614,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.3,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0175,990000001000615,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.4,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0176,990000001000616,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.5,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0177,990000001000617,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.6,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0178,990000001000618,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.7,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0179,990000001000619,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.8,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0180,990000001000620,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.9,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0181,990000001000621,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.0,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0182,990000001000622,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.1,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0183,990000001000623,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.2,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0184,990000001000624,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.3,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0185,990000001000625,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.4,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0186,990000001000626,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.5,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0187,990000001000627,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.6,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0188,990000001000628,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.7,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0189,990000001000629,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.8,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0190,990000001000630,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.9,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0191,990000001000631,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.0,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0192,990000001000632,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.1,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0193,990000001000633,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.2,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0194,990000001000634,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.3,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0195,990000001000635,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.4,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0196,990000001000636,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.5,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0197,990000001000637,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.6,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0198,990000001000638,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.7,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0199,990000001000639,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.8,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0200,990000001000640,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.9,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0201,990000001000641,ELD,Certification ELD-200,OpsTrax Certification Lab,1.0.0,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0202,990000001000642,ELD,Certification ELD-200,OpsTrax Certification Lab,1.1.1,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0203,990000001000643,ELD,Certification ELD-200,OpsTrax Certification Lab,1.2.2,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0204,990000001000644,ELD,Certification ELD-200,OpsTrax Certification Lab,1.3.3,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0205,990000001000645,ELD,Certification ELD-200,OpsTrax Certification Lab,1.4.4,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0206,990000001000646,ELD,Certification ELD-200,OpsTrax Certification Lab,1.0.5,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0207,990000001000647,ELD,Certification ELD-200,OpsTrax Certification Lab,1.1.6,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0208,990000001000648,ELD,Certification ELD-200,OpsTrax Certification Lab,1.2.7,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0209,990000001000649,ELD,Certification ELD-200,OpsTrax Certification Lab,1.3.8,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0210,990000001000650,ELD,Certification ELD-200,OpsTrax Certification Lab,1.4.9,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0211,990000001000651,ELD,Certification ELD-200,OpsTrax Certification Lab,1.0.0,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0212,990000001000652,ELD,Certification ELD-200,OpsTrax Certification Lab,1.1.1,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0213,990000001000653,ELD,Certification ELD-200,OpsTrax Certification Lab,1.2.2,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0214,990000001000654,ELD,Certification ELD-200,OpsTrax Certification Lab,1.3.3,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0215,990000001000655,ELD,Certification ELD-200,OpsTrax Certification Lab,1.4.4,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0216,990000001000656,ELD,Certification ELD-200,OpsTrax Certification Lab,1.0.5,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0217,990000001000657,ELD,Certification ELD-200,OpsTrax Certification Lab,1.1.6,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0218,990000001000658,ELD,Certification ELD-200,OpsTrax Certification Lab,1.2.7,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0219,990000001000659,ELD,Certification ELD-200,OpsTrax Certification Lab,1.3.8,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0220,990000001000660,ELD,Certification ELD-200,OpsTrax Certification Lab,1.4.9,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
WESTHUB-DEV-0001,990000001000881,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.0,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0002,990000001000882,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.1,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0003,990000001000883,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.2,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0004,990000001000884,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.3,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0005,990000001000885,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.4,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0006,990000001000886,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.5,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0007,990000001000887,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.6,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0008,990000001000888,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.7,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0009,990000001000889,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.8,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0010,990000001000890,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.9,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0011,990000001000891,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.0,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0012,990000001000892,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.1,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0013,990000001000893,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.2,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0014,990000001000894,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.3,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0015,990000001000895,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.4,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0016,990000001000896,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.5,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0017,990000001000897,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.6,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0018,990000001000898,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.7,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0019,990000001000899,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.8,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0020,990000001000900,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.9,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0021,990000001000901,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.0,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0022,990000001000902,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.1,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0023,990000001000903,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.2,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0024,990000001000904,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.3,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0025,990000001000905,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.4,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0026,990000001000906,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.5,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0027,990000001000907,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.6,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0028,990000001000908,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.7,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0029,990000001000909,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.8,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0030,990000001000910,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.9,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0031,990000001000911,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.0,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0032,990000001000912,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.1,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0033,990000001000913,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.2,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0034,990000001000914,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.3,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0035,990000001000915,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.4,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0036,990000001000916,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.5,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0037,990000001000917,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.6,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0038,990000001000918,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.7,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0039,990000001000919,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.8,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0040,990000001000920,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.9,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0041,990000001000921,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.0,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0042,990000001000922,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.1,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0043,990000001000923,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.2,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0044,990000001000924,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.3,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0045,990000001000925,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.4,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0046,990000001000926,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.5,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0047,990000001000927,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.6,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0048,990000001000928,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.7,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0049,990000001000929,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.8,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0050,990000001000930,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.9,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0051,990000001000931,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.0,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0052,990000001000932,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.1,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0053,990000001000933,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.2,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0054,990000001000934,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.3,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0055,990000001000935,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.4,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0056,990000001000936,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.5,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0057,990000001000937,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.6,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0058,990000001000938,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.7,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0059,990000001000939,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.8,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0060,990000001000940,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.9,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0061,990000001000941,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.0,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0062,990000001000942,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.1,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0063,990000001000943,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.2,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0064,990000001000944,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.3,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0065,990000001000945,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.4,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0066,990000001000946,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.5,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0067,990000001000947,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.6,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0068,990000001000948,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.7,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0069,990000001000949,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.8,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0070,990000001000950,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.9,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0071,990000001000951,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.0,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0072,990000001000952,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.1,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0073,990000001000953,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.2,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0074,990000001000954,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.3,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0075,990000001000955,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.4,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0076,990000001000956,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.5,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0077,990000001000957,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.6,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0078,990000001000958,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.7,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0079,990000001000959,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.8,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0080,990000001000960,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.9,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0081,990000001000961,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.0,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0082,990000001000962,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.1,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0083,990000001000963,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.2,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0084,990000001000964,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.3,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0085,990000001000965,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.4,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0086,990000001000966,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.5,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0087,990000001000967,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.6,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0088,990000001000968,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.7,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0089,990000001000969,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.8,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0090,990000001000970,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.9,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0091,990000001000971,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.0,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0092,990000001000972,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.1,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0093,990000001000973,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.2,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0094,990000001000974,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.3,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0095,990000001000975,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.4,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0096,990000001000976,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.5,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0097,990000001000977,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.6,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
